permission,protection_level,orginal
android.permission.MANAGE_ACCOUNTS,normal
android.permission.SYSTEM_ALERT_WINDOW,signature
android.permission.BIND_CARRIER_SERVICES,signatureOrSystem
android.permission.BROADCAST_PHONE_ACCOUNT_REGISTRATION,signatureOrSystem
android.permission.NFC,normal
android.permission.PROCESS_PHONE_ACCOUNT_REGISTRATION,signatureOrSystem
android.permission.CAMERA_SEND_SYSTEM_EVENTS,signatureOrSystem
android.permission.BIND_INTENT_FILTER_VERIFIER,signature
android.permission.CHANGE_NETWORK_STATE,signature
android.permission.BIND_TELECOM_CONNECTION_SERVICE,signatureOrSystem
android.permission.PEERS_MAC_ADDRESS,signature
android.permission.MANAGE_PROFILE_AND_DEVICE_OWNERS,signature
android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,normal
android.permission.READ_PROFILE,normal
android.permission.BLUETOOTH,normal
android.permission.CHANGE_WIFI_MULTICAST_STATE,normal
android.permission.DVB_DEVICE,signatureOrSystem
android.permission.PERFORM_SIM_ACTIVATION,signatureOrSystem
android.permission.SUBSCRIBED_FEEDS_WRITE,normal
android.permission.AUTHENTICATE_ACCOUNTS,normal
android.permission.INTERNET,normal
com.android.browser.permission.READ_HISTORY_BOOKMARKS,normal
android.permission.BLUETOOTH_ADMIN,normal
android.permission.MANAGE_FINGERPRINT,signatureOrSystem
android.permission.INSTALL_GRANT_RUNTIME_PERMISSIONS,signature
android.permission.WRITE_SOCIAL_STREAM,normal
android.permission.WRITE_PROFILE,normal
android.permission.GET_ACCOUNTS_PRIVILEGED,signatureOrSystem
android.permission.BIND_MIDI_DEVICE_SERVICE,signature
android.permission.RECEIVE_WIFI_CREDENTIAL_CHANGE,signatureOrSystem
android.permission.WRITE_SMS,normal
android.permission.CHANGE_WIFI_STATE,normal
android.permission.BIND_ROUTE_PROVIDER,signature
android.permission.REVOKE_RUNTIME_PERMISSIONS,signature
android.permission.DISABLE_KEYGUARD,normal
android.permission.LOCAL_MAC_ADDRESS,signatureOrSystem
android.permission.UPDATE_CONFIG,signatureOrSystem
android.permission.QUERY_DO_NOT_ASK_CREDENTIALS_ON_BOOT,signature
android.permission.ACCESS_VOICE_INTERACTION_SERVICE,signature
android.permission.DISPATCH_NFC_MESSAGE,signatureOrSystem
android.permission.CLEAR_APP_CACHE,signatureOrSystem
android.permission.CHANGE_APP_IDLE_STATE,signature
android.permission.GRANT_RUNTIME_PERMISSIONS,signature
com.android.systemui.permission.SELF,signature
com.android.browser.permission.WRITE_HISTORY_BOOKMARKS,normal
android.permission.OVERRIDE_WIFI_CONFIG,signatureOrSystem
android.permission.ACCESS_UCE_OPTIONS_SERVICE,signatureOrSystem
android.permission.ACCESS_UCE_PRESENCE_SERVICE,signatureOrSystem
android.permission.REGISTER_WINDOW_MANAGER_LISTENERS,signature
com.android.gallery3d.permission.GALLERY_PROVIDER,signatureOrSystem
com.google.android.talk.permission.C2D_MESSAGE,signature
com.google.android.gm.permission.BROADCAST_INTERNAL,signature
android.permission.BIND_PRINT_RECOMMENDATION_SERVICE,signature
com.google.android.videos.permission.MOCK_GCM_RECEIVE,signature
android.permission.STORAGE_INTERNAL,signature
android.permission.TABLET_MODE,signature
android.permission.BIND_RUNTIME_PERMISSION_PRESENTER_SERVICE,signature
android.permission.BIND_VR_LISTENER_SERVICE,signature
com.google.android.youtube.permission.C2D_MESSAGE,signature
android.permission.SYSTEM_ALERT_WINDOW,signatureOrSystem
android.permission.MANAGE_SOUND_TRIGGER,signatureOrSystem
android.permission.BIND_QUICK_SETTINGS_TILE,signature
android.permission.GET_PROCESS_STATE_AND_OOM_SCORE,signatureOrSystem
android.permission.RESET_SHORTCUT_MANAGER_THROTTLING,signature
android.permission.RESET_FINGERPRINT_LOCKOUT,signature
com.google.android.onetimeinitializer.permission.ONE_TIME_INITIALIZED,signature
android.permission.WRITE_BLOCKED_NUMBERS,signature
android.permission.GET_INTENT_SENDER_INTENT,signature
com.android.chrome.permission.CHILD_SERVICE,signature
com.google.android.videos.permission.C2D_MESSAGE,signature
com.google.android.partnersetup.permission.UPDATE_CLIENT_ID,signatureOrSystem
android.permission.CLEAR_APP_GRANTED_URI_PERMISSIONS,signature
com.google.android.partnersetup.permission.WRITE_APP_PROVIDER,signatureOrSystem
android.permission.RECEIVE_MEDIA_RESOURCE_USAGE,signatureOrSystem
android.permission.TETHER_PRIVILEGED,signatureOrSystem
android.permission.BIND_SCREENING_SERVICE,signatureOrSystem
android.permission.READ_BLOCKED_NUMBERS,signature
android.permission.UPDATE_LOCK_TASK_PACKAGES,signature
android.permission.BIND_NOTIFICATION_RANKER_SERVICE,signature
com.google.android.videos.permission.INVALIDATE_AUTH_TOKENS,signature
android.permission.SUBSTITUTE_NOTIFICATION_APP_NAME,signatureOrSystem
android.permission.MODIFY_CELL_BROADCASTS,signatureOrSystem
android.permission.MODIFY_DAY_NIGHT_MODE,signatureOrSystem
android.permission.GET_PASSWORD,signature
android.permission.BIND_TV_REMOTE_SERVICE,signatureOrSystem
android.permission.CONFIGURE_DISPLAY_COLOR_TRANSFORM,signature
android.permission.TV_VIRTUAL_REMOTE_CONTROLLER,signatureOrSystem
android.permission.MANAGE_APP_OPS_RESTRICTIONS,signature
android.permission.CACHE_CONTENT,signature
android.permission.GET_APP_GRANTED_URI_PERMISSIONS,signature
android.permission.READ_SOCIAL_STREAM,normal
android.permission.BIND_CHOOSER_TARGET_SERVICE,signature
android.permission.ACCESS_EPHEMERAL_APPS,signature
android.permission.OBSERVE_GRANT_REVOKE_PERMISSIONS,signatureOrSystem
android.permission.READ_OEM_UNLOCK_STATE,signatureOrSystem
com.google.android.apps.docs.permission.C2D_MESSAGE,signature
com.google.android.calendar.permission.READ_OOBE,signature
android.permission.CONFIGURE_DISPLAY_COLOR_MODE,signature
android.permission.ANSWER_PHONE_CALLS,dangerous
android.permission.READ_PHONE_NUMBERS,dangerous
android.permission.PROVIDE_RESOLVER_RANKER_SERVICE,signatureOrSystem
com.google.android.googleapps.permission.GOOGLE_AUTH.sitemaps,signature
android.permission.NOTIFICATION_DURING_SETUP,signatureOrSystem
com.google.android.googleapps.permission.GOOGLE_AUTH.sierrasandbox,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.ah,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.cl,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.cp,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.ig,signature
android.permission.INSTANT_APP_FOREGROUND_SERVICE,signatureOrSystem
com.google.android.googleapps.permission.GOOGLE_AUTH.lh2,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.gbase,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.local,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.orkut,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.print,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.OTHER_SERVICES,signature
android.permission.SET_VOLUME_KEY_LONG_PRESS_LISTENER,signatureOrSystem
android.permission.BIND_AUTOFILL,signature
android.permission.NETWORK_SETTINGS,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.writely,signature
android.permission.CHANGE_OVERLAY_PACKAGES,signatureOrSystem
android.permission.REQUEST_COMPANION_USE_DATA_IN_BACKGROUND,normal
com.google.android.googleapps.permission.GOOGLE_AUTH.notebook,signature
com.google.android.googleapps.permission.GOOGLE_AUTH,signature
android.permission.SET_TIME_ZONE,signatureOrSystem
com.google.android.ambientindication.permission.AMBIENT_INDICATION,signatureOrSystem
android.permission.BIND_CACHE_QUOTA_SERVICE,signature
android.permission.BIND_RESOLVER_RANKER_SERVICE,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.knol,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.mail,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.news,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.talk,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.wifi,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.wise,signature
android.permission.REQUEST_COMPANION_RUN_IN_BACKGROUND,normal
com.google.android.googleapps.permission.GOOGLE_AUTH.YouTubeUser,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.androidsecure,signature
android.permission.RESTRICTED_VR_ACCESS,signature
android.permission.ACCESS_INSTANT_APPS,signature
android.permission.MODIFY_THEME_OVERLAY,signature
android.permission.ALLOCATE_AGGRESSIVE,signatureOrSystem
android.permission.CHANGE_ACCESSIBILITY_VOLUME,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.grandcentral,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.jotspot,signature
android.permission.NETWORK_STACK,signature
com.android.companiondevicemanager.permission.BIND,signature
android.permission.BIND_AUTOFILL_SERVICE,signature
android.permission.BIND_COMPANION_DEVICE_MANAGER_SERVICE,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.adsense,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.adwords,signature
android.permission.BIND_VISUAL_VOICEMAIL_SERVICE,signatureOrSystem
android.permission.SET_DISPLAY_OFFSET,signatureOrSystem
com.google.android.googleapps.permission.GOOGLE_AUTH.youtube,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.android,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.finance,signature
android.permission.USE_DATA_IN_BACKGROUND,signature
android.permission.BIND_NOTIFICATION_ASSISTANT_SERVICE,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.dodgeball,signature
android.permission.MANAGE_USER_OEM_UNLOCK_STATE,signatureOrSystem
android.permission.REQUEST_NETWORK_SCORES,signature
android.permission.CONNECTIVITY_USE_RESTRICTED_NETWORKS,signatureOrSystem
android.permission.MANAGE_OWN_CALLS,normal
android.permission.NOTIFY_TV_INPUTS,signatureOrSystem
com.google.android.dialer.permission.C2D_MESSAGE,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.health,signature
android.permission.REQUEST_DELETE_PACKAGES,normal
com.google.android.googleapps.permission.GOOGLE_AUTH.mobile,signature
android.permission.MANAGE_NOTIFICATIONS,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.sierra,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.speech,signature
com.google.android.partnersetup.permission.ACCESS_PROVIDER,signature
com.android.chrome.permission.C2D_MESSAGE,signature
com.google.android.apps.tachyon.permission.C2D_MESSAGE,signature
android.permission.RUN_IN_BACKGROUND,signature
android.permission.SET_MEDIA_KEY_LISTENER,signatureOrSystem
android.permission.HIDE_NON_SYSTEM_OVERLAY_WINDOWS,signature
android.permission.MODIFY_ACCESSIBILITY_DATA,signature
com.google.android.googleapps.permission.GOOGLE_AUTH.blogger,signature
android.permission.SEND_CALL_LOG_CHANGE,signatureOrSystem
com.google.android.music.permission.C2D_MESSAGE,signature
android.permission.CHANGE_DEVICE_IDLE_TEMP_WHITELIST,signatureOrSystem
android.permission.READ_USER_DICTIONARY,normal
com.google.android.googleapps.permission.GOOGLE_AUTH.speechpersonalization,signature
android.permission.VIEW_INSTANT_APPS,signature
android.permission.CREATE_USERS,signature
android.permission.NOTIFY_PENDING_SYSTEM_UPDATE,signatureOrSystem
android.permission.DISPATCH_PROVISIONING_MESSAGE,signatureOrSystem
com.android.chrome.permission.READ_WRITE_BOOKMARK_FOLDERS,signatureOrSystem
com.google.android.googleapps.permission.GOOGLE_AUTH.groups2,signature
com.android.systemui.permission.PLUGIN,signature
android.permission.BIND_IMS_SERVICE,signatureOrSystem
android.permission.CHANGE_WIMAX_STATE,normal
android.permission.REQUEST_INSTALL_PACKAGES,signature
com.google.android.gm.email.permission.GET_WIDGET_UPDATE,signature
android.permission.ACCESS_VR_MANAGER,signature
com.google.android.gm.email.permission.UPDATE_AUTH_NOTIFICATION,signature
android.permission.MANAGE_AUTO_FILL,signature
android.permission.PACKET_KEEPALIVE_OFFLOAD,signatureOrSystem
com.google.android.googleapps.permission.GOOGLE_AUTH.sierraqa,signature
android.permission.BIND_NETWORK_RECOMMENDATION_SERVICE,signature
android.permission.MANAGE_CARRIER_OEM_UNLOCK_STATE,signatureOrSystem
android.permission.READ_WALLPAPER_INTERNAL,signatureOrSystem
android.permission.READ_LOWPAN_CREDENTIAL,signatureOrSystem
android.permission.ACTIVITY_EMBEDDING,signatureOrSystem
com.android.systemui.permission.SEND_ALERT_BROADCASTS,signature
com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,signature
android.permission.READ_PRINT_SERVICES,signature
android.permission.MANAGE_SUBSCRIPTION_PLANS,signatureOrSystem
android.permission.ACCESS_BROADCAST_RADIO,signatureOrSystem
android.permission.systemui.IDENTITY,signature
android.permission.READ_PRINT_SERVICE_RECOMMENDATIONS,signature
com.android.permission.WRITE_EMBEDDED_SUBSCRIPTIONS,signatureOrSystem
com.google.sensor.elmyra.permission.USE_RAW_SENSOR,signature
android.permission.TRIGGER_TIME_ZONE_RULES_CHECK,signature
com.google.android.elmyra.permission.CONFIGURE_ASSIST_GESTURE,signature
com.google.sensor.elmyra.permission.USE_SENSOR,signature
android.permission.ACCESS_LOWPAN_STATE,signatureOrSystem
android.permission.MANAGE_LOWPAN_INTERFACES,signatureOrSystem
android.permission.CHANGE_HDMI_CEC_ACTIVE_SOURCE,signatureOrSystem
android.permission.ACCESS_VR_STATE,signature
android.permission.READ_CONTENT_RATING_SYSTEMS,signatureOrSystem
android.permission.USE_COLORIZED_NOTIFICATIONS,signature
android.permission.DISABLE_INPUT_DEVICE,signature
com.android.permission.BIND_EUICC_SERVICE,signature
android.permission.UPDATE_TIME_ZONE_RULES,signatureOrSystem
android.permission.CHANGE_LOWPAN_STATE,signatureOrSystem
android.permission.SEND_EMBMS_INTENTS,signatureOrSystem
android.permission.ACCEPT_HANDOVER,dangerous
android.permission.USE_BIOMETRIC,normal
com.android.permission.INSTALL_EXISTING_PACKAGES,signatureOrSystem
android.permission.MANAGE_CAMERA,signature
android.permission.NETWORK_BYPASS_PRIVATE_DNS,signature
android.permission.READ_SYSTEM_UPDATE_INFO,signature
android.permission.USE_RESERVED_DISK,signatureOrSystem
android.permission.READ_RUNTIME_PROFILES,signatureOrSystem
android.permission.NFC_TRANSACTION_EVENT,normal
com.android.permission.WHITELIST_BLUETOOTH_DEVICE,signature
android.permission.MANAGE_AUDIO_POLICY,signature
android.permission.FOREGROUND_SERVICE,normal
android.permission.STATSCOMPANION,signature
android.permission.MANAGE_BIND_INSTANT_SERVICE,signature
android.permission.OPEN_APPLICATION_DETAILS_OPEN_BY_DEFAULT_PAGE,signature
android.permission.CONTROL_DISPLAY_SATURATION,signatureOrSystem
android.permission.ACCESS_AMBIENT_LIGHT_STATS,signatureOrSystem
android.permission.WATCH_APPOPS,signature
android.permission.WRITE_EMBEDDED_SUBSCRIPTIONS,signatureOrSystem
android.permission.RECOVER_KEYSTORE,signatureOrSystem
android.permission.CONTROL_REMOTE_APP_TRANSITION_ANIMATIONS,signatureOrSystem
android.permission.FORCE_PERSISTABLE_URI_PERMISSIONS,signature
android.permission.UNLIMITED_SHORTCUTS_API_CALLS,signature
android.permission.PROVISION_MANAGED_DEVICE_SILENTLY,signature
android.permission.INSTALL_PACKAGE_UPDATES,signatureOrSystem
android.permission.QUERY_TIME_ZONE_RULES,signatureOrSystem
android.permission.CONTROL_DISPLAY_BRIGHTNESS,signature
android.permission.MANAGE_IPSEC_TUNNELS,signature
android.permission.NETWORK_SETUP_WIZARD,signature
android.permission.ACCESS_BLUETOOTH_SHARE,signature
android.permission.OBSERVE_APP_USAGE,signatureOrSystem
android.permission.BIND_EUICC_SERVICE,signature
android.permission.INTERNAL_DELETE_CACHE_FILES,signature
android.permission.BIND_AUTOFILL_FIELD_CLASSIFICATION_SERVICE,signature
android.permission.DISABLE_HIDDEN_API_CHECKS,signature
android.permission.INSTALL_SELF_UPDATES,signatureOrSystem
android.permission.BIND_SOUND_TRIGGER_DETECTION_SERVICE,signature
android.permission.SHOW_KEYGUARD_MESSAGE,signatureOrSystem
android.permission.ACCESS_SHORTCUTS,signature
android.permission.BIND_TELEPHONY_NETWORK_SERVICE,signature
android.permission.SUSPEND_APPS,signatureOrSystem
android.permission.MODIFY_QUIET_MODE,signatureOrSystem
android.permission.CHANGE_APP_IDLE_STATE,signatureOrSystem
android.permission.BIND_SETTINGS_SUGGESTIONS_SERVICE,signature
android.permission.BRIGHTNESS_SLIDER_USAGE,signatureOrSystem
android.permission.TEST_BLACKLISTED_PASSWORD,signature
android.permission.SEND_SHOW_SUSPENDED_APP_DETAILS,signature
android.permission.BIND_TELEPHONY_DATA_SERVICE,signature
android.permission.BIND_TEXTCLASSIFIER_SERVICE,signature
android.permission.MANAGE_SLICE_PERMISSIONS,signature
android.permission.MANAGE_SCOPED_ACCESS_DIRECTORY_PERMISSIONS,signature
android.permission.ACTIVITY_RECOGNITION,dangerous
android.permission.ACCESS_BACKGROUND_LOCATION,dangerous
android.permission.ACCESS_MEDIA_LOCATION,dangerous
android.permission.MANAGE_APPOPS,signature
android.permission.MANAGE_TEST_NETWORKS,signature
android.permission.CONTROL_DISPLAY_COLOR_TRANSFORMS,signatureOrSystem
android.permission.GRANT_PROFILE_OWNER_DEVICE_IDS_ACCESS,signature
android.permission.BIND_ATTENTION_SERVICE,signature
com.android.permission.READ_OMADM_SETTINGS,signatureOrSystem
android.permission.CONTROL_ALWAYS_ON_VPN,signature
com.google.android.apps.enterprise.dmagent.permission.NotificationBroadcastReceiverPermission,signatureOrSystem
android.permission.CONTROL_KEYGUARD_SECURE_NOTIFICATIONS,signatureOrSystem
android.permission.START_ACTIVITY_AS_CALLER,signature
android.permission.MONITOR_DEFAULT_SMS_PACKAGE,signatureOrSystem
com.google.android.apps.enterprise.dmagent.permission.AutoRegisterPermission,signatureOrSystem
android.permission.ACCESS_SHARED_LIBRARIES,signature
android.permission.MONITOR_INPUT,signature
android.permission.POWER_SAVER,signatureOrSystem
android.permission.LOCK_DEVICE,signatureOrSystem
android.permission.NETWORK_SCAN,signatureOrSystem
android.permission.SEND_DEVICE_CUSTOMIZATION_READY,signatureOrSystem
android.permission.MANAGE_DYNAMIC_SYSTEM,signature
android.permission.MANAGE_CONTENT_CAPTURE,signature
android.permission.MANAGE_ROLE_HOLDERS,signature
android.permission.MANAGE_WIFI_WHEN_WIRELESS_CONSENT_REQUIRED,signature
android.permission.BIND_CALL_REDIRECTION_SERVICE,signatureOrSystem
com.google.android.apps.enterprise.dmagent.permission.InvokeDMSecurityLogsServicePermission,signature
android.permission.OPEN_APP_OPEN_BY_DEFAULT_SETTINGS,signature
android.permission.SMS_FINANCIAL_TRANSACTIONS,signature
android.permission.PACKAGE_ROLLBACK_AGENT,signature
android.permission.RESET_PASSWORD,signatureOrSystem
android.permission.WATCH_APPOPS,signatureOrSystem
android.permission.BIND_CARRIER_MESSAGING_CLIENT_SERVICE,signature
android.permission.WRITE_DEVICE_CONFIG,signature
android.permission.NETWORK_MANAGED_PROVISIONING,signature
android.permission.MANAGE_ACCESSIBILITY,signature
android.permission.MANAGE_COMPANION_DEVICES,signature
android.permission.RECEIVE_DEVICE_CUSTOMIZATION_READY,signature
android.permission.APPROVE_INCIDENT_REPORTS,signature
android.permission.REVIEW_ACCESSIBILITY_SERVICES,signature
android.permission.NETWORK_SIGNAL_STRENGTH_WAKEUP,signatureOrSystem
android.permission.WRITE_SETTINGS_HOMEPAGE_DATA,signatureOrSystem
android.permission.MANAGE_APP_PREDICTIONS,signature
android.permission.MANAGE_DEBUGGING,signatureOrSystem
android.permission.REQUEST_PASSWORD_COMPLEXITY,normal
android.permission.AMBIENT_WALLPAPER,signature
com.android.permission.WRITE_OMADM_SETTINGS,signatureOrSystem
android.permission.USE_FULL_SCREEN_INTENT,normal
android.permission.CALL_COMPANION_APP,normal
android.permission.REQUEST_INCIDENT_REPORT_APPROVAL,signatureOrSystem
android.permission.USE_BIOMETRIC_INTERNAL,signature
com.google.android.apps.enterprise.dmagent.permission.AutoSyncPermission,signatureOrSystem
com.google.android.apps.enterprise.dmagent.permission.InvokeDMServicePermission,signature
android.permission.WRITE_OBB,signatureOrSystem
android.permission.INSTALL_DYNAMIC_SYSTEM,signatureOrSystem
android.permission.OBSERVE_ROLE_HOLDERS,signature
android.permission.CAPTURE_SECURE_VIDEO_OUTPUT,signature
android.permission.RESET_FACE_LOCKOUT,signature
com.android.permission.INJECT_OMADM_SETTINGS,signatureOrSystem
android.permission.MANAGE_BIOMETRIC,signature
com.android.ims.permission.PRESENCE_ACCESS,signatureOrSystem
android.permission.MODIFY_DEFAULT_AUDIO_EFFECTS,signatureOrSystem
android.permission.MANAGE_BLUETOOTH_WHEN_WIRELESS_CONSENT_REQUIRED,signature
com.android.permission.OMADM_CONFIGURE_DONE,signature
android.permission.REQUEST_NOTIFICATION_ASSISTANT_SERVICE,signatureOrSystem
android.permission.MANAGE_CONTENT_SUGGESTIONS,signature
com.android.ims.rcs.permission.STATUS_CHANGED,signatureOrSystem
android.permission.BIND_CONTENT_SUGGESTIONS_SERVICE,signature
android.permission.MANAGE_ROLLBACKS,signature
com.android.permissioncontroller.permission.MANAGE_ROLES_FROM_CONTROLLER,signature
android.permission.MAINLINE_NETWORK_STACK,signature
android.permission.MANAGE_SENSOR_PRIVACY,signature
com.android.rcs.eab.permission.READ_WRITE_EAB,signatureOrSystem
com.google.android.apps.maps.permission.TIMELINE_POST_VISIT_BADGE,signature
com.google.android.apps.play.movies.common.permission.INVALIDATE_AUTH_TOKENS,signature
android.permission.SUSPEND_APPS,signature
android.permission.MANAGE_DEVICE_ADMINS,signature
android.permission.BIND_FINANCIAL_SMS_SERVICE,signature
android.permission.TEST_MANAGE_ROLLBACKS,signature
android.permission.REMOTE_DISPLAY_PROVIDER,signatureOrSystem
android.permission.SUBSTITUTE_SHARE_TARGET_APP_NAME_AND_ICON,signatureOrSystem
android.permission.MANAGE_EXTERNAL_STORAGE,signature
android.permission.BLUETOOTH_CONNECT,dangerous
android.permission.RECORD_BACKGROUND_AUDIO,signatureOrSystem
android.permission.SYSTEM_CAMERA,signatureOrSystem
android.permission.CAMERA_OPEN_CLOSE_LISTENER,signature
android.permission.BACKGROUND_CAMERA,signatureOrSystem
android.permission.BLUETOOTH_ADVERTISE,dangerous
android.permission.UWB_RANGING,dangerous
android.permission.BLUETOOTH_SCAN,dangerous
android.permission.HIGH_SAMPLING_RATE_SENSORS,normal
android.permission.NFC_PREFERRED_PAYMENT_INFO,normal
android.permission.WIFI_ACCESS_COEX_UNSAFE_CHANNELS,signature
android.permission.MANAGE_CRATES,signature
com.android.permission.ALLOWLIST_BLUETOOTH_DEVICE,signature
com.google.android.apps.quartz.nga.permissions.ACCESS_LOGS,signature
android.permission.NFC_SET_CONTROLLER_ALWAYS_ON,signatureOrSystem
android.permission.TOGGLE_AUTOMOTIVE_PROJECTION,signatureOrSystem
android.permission.NETWORK_STATS_PROVIDER,signature
android.permission.MANAGE_FACTORY_RESET_PROTECTION,signatureOrSystem
android.permission.OVERRIDE_COMPAT_CHANGE_CONFIG_ON_RELEASE_BUILD,signatureOrSystem
android.permission.READ_SYSTEM_UPDATE_INFO,signatureOrSystem
android.permission.ENTER_CAR_MODE_PRIORITIZED,signatureOrSystem
com.android.chrome.permission.TRANSLATE,signature
android.permission.WIFI_UPDATE_COEX_UNSAFE_CHANNELS,signature
android.permission.READ_ACTIVE_EMERGENCY_SESSION,signature
android.permission.QUERY_AUDIO_STATE,signature
android.permission.MANAGE_ONE_TIME_PERMISSION_SESSIONS,signature
android.permission.MANAGE_HOTWORD_DETECTION,signatureOrSystem
android.permission.BIND_MUSIC_RECOGNITION_SERVICE,signature
android.permission.UPDATE_DOMAIN_VERIFICATION_USER_SELECTION,signature
android.permission.UPGRADE_RUNTIME_PERMISSIONS,signature
android.permission.TRIGGER_SHELL_PROFCOLLECT_UPLOAD,signature
android.permission.CONTROL_UI_TRACING,signatureOrSystem
com.google.android.columbus.permission.CONFIGURE_COLUMBUS_GESTURE,signature
android.permission.BIND_CALL_DIAGNOSTIC_SERVICE,signature
android.permission.VIBRATE_ALWAYS_ON,signature
android.permission.INSTALL_LOCATION_TIME_ZONE_PROVIDER_SERVICE,signatureOrSystem
android.permission.BIND_TRANSLATION_SERVICE,signature
android.permission.BIND_ROTATION_RESOLVER_SERVICE,signature
android.permission.REQUEST_COMPANION_START_FOREGROUND_SERVICES_FROM_BACKGROUND,normal
android.permission.MANAGE_WIFI_COUNTRY_CODE,signature
android.permission.ACCESS_TUNED_INFO,signatureOrSystem
android.permission.READ_GLOBAL_APP_SEARCH_DATA,signatureOrSystem
android.permission.BYPASS_ROLE_QUALIFICATION,signatureOrSystem
com.google.android.providers.gsf.permission.WRITE_GSERVICES,signature
android.permission.ALLOW_PLACE_IN_MULTI_PANE_SETTINGS,signature
android.permission.CLEAR_FREEZE_PERIOD,signature
android.permission.LAUNCH_MULTI_PANE_SETTINGS_DEEP_LINK,signature
android.permission.INSTALL_TEST_ONLY_PACKAGE,signature
android.permission.MANAGE_ACTIVITY_TASKS,signature
android.permission.MONITOR_DEVICE_CONFIG_ACCESS,signature
android.permission.LISTEN_ALWAYS_REPORTED_SIGNAL_STRENGTH,signature
android.permission.KEEP_UNINSTALLED_PACKAGES,signature
android.permission.UPDATE_FONTS,signatureOrSystem
android.permission.CONTROL_DEVICE_LIGHTS,signatureOrSystem
android.permission.WHITELIST_AUTO_REVOKE_PERMISSIONS,signature
android.permission.ACCESS_RCS_USER_CAPABILITY_EXCHANGE,signatureOrSystem
com.google.android.googlequicksearchbox.permission.LAUNCH_FROM_GMM,signature
android.permission.USE_ICC_AUTH_WITH_DEVICE_IDENTIFIER,signature
android.permission.RESTART_WIFI_SUBSYSTEM,signatureOrSystem
android.permission.BIND_DOMAIN_VERIFICATION_AGENT,signature
android.permission.MANAGE_ROTATION_RESOLVER,signature
android.permission.SIGNAL_REBOOT_READINESS,signatureOrSystem
android.permission.GRANT_RUNTIME_PERMISSIONS_TO_TELEPHONY_DEFAULTS,signature
android.permission.SET_INITIAL_LOCK,signature
android.permission.VIRTUAL_INPUT_DEVICE,signature
android.permission.CONTROL_OEM_PAID_NETWORK_PREFERENCE,signature
android.permission.MANAGE_TIME_AND_ZONE_DETECTION,signatureOrSystem
android.permission.UPDATE_PACKAGES_WITHOUT_USER_ACTION,normal
android.permission.REQUEST_OBSERVE_COMPANION_DEVICE_PRESENCE,normal
android.permission.READ_NEARBY_STREAMING_POLICY,signatureOrSystem
android.permission.BIND_HOTWORD_DETECTION_SERVICE,signature
android.permission.READ_PROJECTION_STATE,signature
android.permission.ROTATE_SURFACE_FLINGER,signature
android.permission.PERFORM_IMS_SINGLE_REGISTRATION,signatureOrSystem
android.permission.BIND_QUICK_ACCESS_WALLET_SERVICE,signature
android.permission.EXEMPT_FROM_AUDIO_RECORD_RESTRICTIONS,signatureOrSystem
android.permission.DISABLE_SYSTEM_SOUND_EFFECTS,signatureOrSystem
android.permission.ACCESS_CONTEXT_HUB,signatureOrSystem
android.permission.UWB_PRIVILEGED,signatureOrSystem
android.permission.CAPTURE_VOICE_COMMUNICATION_OUTPUT,signatureOrSystem
android.permission.KEYPHRASE_ENROLLMENT_APPLICATION,signatureOrSystem
android.permission.ACCESS_VIBRATOR_STATE,signatureOrSystem
android.permission.BIND_TIME_ZONE_PROVIDER_SERVICE,signature
android.permission.CONTROL_DEVICE_STATE,signature
android.permission.SUGGEST_TELEPHONY_TIME_AND_ZONE,signature
android.permission.GET_PEOPLE_TILE_PREVIEW,signature
android.permission.TUNER_RESOURCE_ACCESS,signatureOrSystem
android.permission.HIDE_OVERLAY_WINDOWS,normal
android.permission.ACCESS_BLOBS_ACROSS_USERS,signatureOrSystem
android.permission.LOG_COMPAT_CHANGE,signatureOrSystem
